#Step_num time omega delta |10><10| |r0><r0| |d0><d0|
430 0.112598 0.603421 0.097762 0.097762 0.097762 0.097762
431 0.112828 0.602619 0.097961 0.097961 0.097961 0.097961
432 0.113058 0.601851 0.098151 0.098151 0.098151 0.098151
433 0.113288 0.601116 0.098334 0.098334 0.098334 0.098334
434 0.113518 0.600415 0.098507 0.098507 0.098507 0.098507
435 0.113748 0.599746 0.098673 0.098673 0.098673 0.098673
436 0.113978 0.599110 0.098831 0.098831 0.098831 0.098831
437 0.114208 0.598506 0.098981 0.098981 0.098981 0.098981
438 0.114437 0.597933 0.099123 0.099123 0.099123 0.099123
439 0.114667 0.597392 0.099258 0.099258 0.099258 0.099258
440 0.114897 0.596880 0.099385 0.099385 0.099385 0.099385
441 0.115126 0.596397 0.099505 0.099505 0.099505 0.099505
442 0.115356 0.595943 0.099618 0.099618 0.099618 0.099618
443 0.115586 0.595516 0.099724 0.099724 0.099724 0.099724
444 0.115815 0.595115 0.099824 0.099824 0.099824 0.099824
445 0.116045 0.594739 0.099918 0.099918 0.099918 0.099918
446 0.116274 0.594388 0.100006 0.100006 0.100006 0.100006
447 0.116503 0.594059 0.100088 0.100088 0.100088 0.100088
448 0.116733 0.593751 0.100164 0.100164 0.100164 0.100164
449 0.116962 0.593464 0.100236 0.100236 0.100236 0.100236
450 0.117191 0.593196 0.100303 0.100303 0.100303 0.100303
451 0.117421 0.592945 0.100366 0.100366 0.100366 0.100366
452 0.117650 0.592709 0.100425 0.100425 0.100425 0.100425
453 0.117879 0.592488 0.100481 0.100481 0.100481 0.100481
454 0.118108 0.592280 0.100533 0.100533 0.100533 0.100533
455 0.118337 0.592083 0.100583 0.100583 0.100583 0.100583
456 0.118566 0.591896 0.100630 0.100630 0.100630 0.100630
457 0.118795 0.591716 0.100675 0.100675 0.100675 0.100675
458 0.119024 0.591543 0.100719 0.100719 0.100719 0.100719
459 0.119253 0.591374 0.100761 0.100761 0.100761 0.100761
460 0.119482 0.591208 0.100803 0.100803 0.100803 0.100803
461 0.119711 0.591044 0.100845 0.100845 0.100845 0.100845
462 0.119940 0.590879 0.100886 0.100886 0.100886 0.100886
463 0.120169 0.590711 0.100928 0.100928 0.100928 0.100928
464 0.120398 0.590540 0.100972 0.100972 0.100972 0.100972
465 0.120626 0.590364 0.101016 0.101016 0.101016 0.101016
466 0.120855 0.590180 0.101063 0.101063 0.101063 0.101063
467 0.121084 0.589987 0.101111 0.101111 0.101111 0.101111
468 0.121312 0.589784 0.101162 0.101162 0.101162 0.101162
469 0.121541 0.589569 0.101216 0.101216 0.101216 0.101216
470 0.121769 0.589341 0.101274 0.101274 0.101274 0.101274
471 0.121998 0.589097 0.101335 0.101335 0.101335 0.101335
472 0.122226 0.588836 0.101400 0.101400 0.101400 0.101400
473 0.122455 0.588558 0.101470 0.101470 0.101470 0.101470
474 0.122683 0.588259 0.101545 0.101545 0.101545 0.101545
475 0.122911 0.587940 0.101625 0.101625 0.101625 0.101625
476 0.123140 0.587599 0.101710 0.101710 0.101710 0.101710
477 0.123368 0.587234 0.101801 0.101801 0.101801 0.101801
478 0.123596 0.586845 0.101898 0.101898 0.101898 0.101898
479 0.123824 0.586430 0.102002 0.102002 0.102002 0.102002
480 0.124052 0.585988 0.102112 0.102112 0.102112 0.102112
481 0.124280 0.585518 0.102229 0.102229 0.102229 0.102229
482 0.124508 0.585019 0.102353 0.102353 0.102353 0.102353
483 0.124736 0.584491 0.102485 0.102485 0.102485 0.102485
484 0.124964 0.583931 0.102624 0.102624 0.102624 0.102624
485 0.125192 0.583341 0.102771 0.102771 0.102771 0.102771
486 0.125420 0.582719 0.102926 0.102926 0.102926 0.102926
487 0.125648 0.582064 0.103089 0.103089 0.103089 0.103089
488 0.125876 0.581376 0.103260 0.103260 0.103260 0.103260
489 0.126104 0.580654 0.103439 0.103439 0.103439 0.103439
490 0.126331 0.579899 0.103627 0.103627 0.103627 0.103627
491 0.126559 0.579110 0.103823 0.103823 0.103823 0.103823
492 0.126787 0.578286 0.104028 0.104028 0.104028 0.104028
493 0.127014 0.577428 0.104241 0.104241 0.104241 0.104241
494 0.127242 0.576535 0.104463 0.104463 0.104463 0.104463
495 0.127469 0.575608 0.104693 0.104693 0.104693 0.104693
496 0.127697 0.574647 0.104931 0.104931 0.104931 0.104931
497 0.127924 0.573651 0.105179 0.105179 0.105179 0.105179
498 0.128152 0.572622 0.105434 0.105434 0.105434 0.105434
499 0.128379 0.571559 0.105698 0.105698 0.105698 0.105698
500 0.128607 0.570464 0.105970 0.105970 0.105970 0.105970
501 0.128834 0.569335 0.106250 0.106250 0.106250 0.106250
502 0.129061 0.568175 0.106537 0.106537 0.106537 0.106537
503 0.129288 0.566984 0.106833 0.106833 0.106833 0.106833
504 0.129515 0.565762 0.107136 0.107136 0.107136 0.107136
505 0.129743 0.564510 0.107447 0.107447 0.107447 0.107447
506 0.129970 0.563230 0.107764 0.107764 0.107764 0.107764
507 0.130197 0.561922 0.108089 0.108089 0.108089 0.108089
508 0.130424 0.560587 0.108420 0.108420 0.108420 0.108420
509 0.130651 0.559226 0.108757 0.108757 0.108757 0.108757
510 0.130878 0.557840 0.109101 0.109101 0.109101 0.109101
511 0.131105 0.556431 0.109450 0.109450 0.109450 0.109450
512 0.131332 0.554999 0.109805 0.109805 0.109805 0.109805
513 0.131558 0.553547 0.110166 0.110166 0.110166 0.110166
514 0.131785 0.552074 0.110531 0.110531 0.110531 0.110531
515 0.132012 0.550584 0.110900 0.110900 0.110900 0.110900
516 0.132239 0.549076 0.111274 0.111274 0.111274 0.111274
517 0.132465 0.547553 0.111652 0.111652 0.111652 0.111652
518 0.132692 0.546016 0.112033 0.112033 0.112033 0.112033
519 0.132919 0.544467 0.112417 0.112417 0.112417 0.112417
520 0.133145 0.542906 0.112804 0.112804 0.112804 0.112804
521 0.133372 0.541337 0.113193 0.113193 0.113193 0.113193
522 0.133598 0.539759 0.113584 0.113584 0.113584 0.113584
523 0.133825 0.538175 0.113977 0.113977 0.113977 0.113977
524 0.134051 0.536586 0.114371 0.114371 0.114371 0.114371
525 0.134277 0.534995 0.114766 0.114766 0.114766 0.114766
526 0.134504 0.533402 0.115161 0.115161 0.115161 0.115161
527 0.134730 0.531809 0.115556 0.115556 0.115556 0.115556
528 0.134956 0.530218 0.115950 0.115950 0.115950 0.115950
529 0.135182 0.528631 0.116344 0.116344 0.116344 0.116344
530 0.135409 0.527049 0.116736 0.116736 0.116736 0.116736
531 0.135635 0.525473 0.117127 0.117127 0.117127 0.117127
532 0.135861 0.523905 0.117515 0.117515 0.117515 0.117515
533 0.136087 0.522348 0.117902 0.117902 0.117902 0.117902
534 0.136313 0.520801 0.118285 0.118285 0.118285 0.118285
535 0.136539 0.519267 0.118666 0.118666 0.118666 0.118666
536 0.136765 0.517748 0.119043 0.119043 0.119043 0.119043
537 0.136991 0.516244 0.119416 0.119416 0.119416 0.119416
538 0.137217 0.514757 0.119784 0.119784 0.119784 0.119784
539 0.137442 0.513289 0.120149 0.120149 0.120149 0.120149
540 0.137668 0.511840 0.120508 0.120508 0.120508 0.120508
541 0.137894 0.510412 0.120862 0.120862 0.120862 0.120862
542 0.138120 0.509006 0.121211 0.121211 0.121211 0.121211
543 0.138345 0.507624 0.121554 0.121554 0.121554 0.121554
544 0.138571 0.506266 0.121891 0.121891 0.121891 0.121891
545 0.138797 0.504934 0.122222 0.122222 0.122222 0.122222
546 0.139022 0.503628 0.122546 0.122546 0.122546 0.122546
547 0.139248 0.502349 0.122863 0.122863 0.122863 0.122863
548 0.139473 0.501099 0.123173 0.123173 0.123173 0.123173
549 0.139698 0.499877 0.123477 0.123477 0.123477 0.123477
550 0.139924 0.498686 0.123772 0.123772 0.123772 0.123772
551 0.140149 0.497525 0.124061 0.124061 0.124061 0.124061
552 0.140375 0.496395 0.124341 0.124341 0.124341 0.124341
553 0.140600 0.495296 0.124614 0.124614 0.124614 0.124614
554 0.140825 0.494229 0.124879 0.124879 0.124879 0.124879
555 0.141050 0.493195 0.125136 0.125136 0.125136 0.125136
556 0.141275 0.492194 0.125385 0.125385 0.125385 0.125385
557 0.141501 0.491225 0.125625 0.125625 0.125625 0.125625
558 0.141726 0.490289 0.125858 0.125858 0.125858 0.125858
559 0.141951 0.489386 0.126082 0.126082 0.126082 0.126082
560 0.142176 0.488517 0.126298 0.126298 0.126298 0.126298
561 0.142401 0.487680 0.126507 0.126507 0.126507 0.126507
562 0.142626 0.486877 0.126706 0.126706 0.126706 0.126706
563 0.142851 0.486106 0.126898 0.126898 0.126898 0.126898
564 0.143075 0.485367 0.127082 0.127082 0.127082 0.127082
565 0.143300 0.484660 0.127258 0.127258 0.127258 0.127258
566 0.143525 0.483985 0.127426 0.127426 0.127426 0.127426
567 0.143750 0.483341 0.127587 0.127587 0.127587 0.127587
568 0.143974 0.482727 0.127740 0.127740 0.127740 0.127740
569 0.144199 0.482143 0.127885 0.127885 0.127885 0.127885
570 0.144424 0.481588 0.128024 0.128024 0.128024 0.128024
571 0.144648 0.481062 0.128155 0.128155 0.128155 0.128155
572 0.144873 0.480562 0.128280 0.128280 0.128280 0.128280
573 0.145097 0.480090 0.128398 0.128398 0.128398 0.128398
574 0.145322 0.479643 0.128509 0.128509 0.128509 0.128509
575 0.145546 0.479220 0.128615 0.128615 0.128615 0.128615
576 0.145771 0.478821 0.128715 0.128715 0.128715 0.128715
577 0.145995 0.478444 0.128809 0.128809 0.128809 0.128809
578 0.146219 0.478089 0.128898 0.128898 0.128898 0.128898
579 0.146444 0.477753 0.128982 0.128982 0.128982 0.128982
580 0.146668 0.477436 0.129062 0.129062 0.129062 0.129062
581 0.146892 0.477136 0.129137 0.129137 0.129137 0.129137
582 0.147116 0.476853 0.129208 0.129208 0.129208 0.129208
583 0.147340 0.476584 0.129276 0.129276 0.129276 0.129276
584 0.147564 0.476328 0.129340 0.129340 0.129340 0.129340
585 0.147789 0.476084 0.129402 0.129402 0.129402 0.129402
586 0.148013 0.475851 0.129461 0.129461 0.129461 0.129461
587 0.148237 0.475626 0.129517 0.129517 0.129517 0.129517
588 0.148460 0.475409 0.129572 0.129572 0.129572 0.129572
589 0.148684 0.475197 0.129626 0.129626 0.129626 0.129626
590 0.148908 0.474990 0.129678 0.129678 0.129678 0.129678
591 0.149132 0.474786 0.129730 0.129730 0.129730 0.129730
592 0.149356 0.474583 0.129781 0.129781 0.129781 0.129781
593 0.149580 0.474379 0.129833 0.129833 0.129833 0.129833
594 0.149803 0.474174 0.129885 0.129885 0.129885 0.129885
595 0.150027 0.473965 0.129938 0.129938 0.129938 0.129938
596 0.150251 0.473752 0.129992 0.129992 0.129992 0.129992
597 0.150474 0.473532 0.130047 0.130047 0.130047 0.130047
598 0.150698 0.473305 0.130105 0.130105 0.130105 0.130105
599 0.150921 0.473068 0.130164 0.130164 0.130164 0.130164
600 0.151145 0.472820 0.130227 0.130227 0.130227 0.130227
601 0.151368 0.472560 0.130292 0.130292 0.130292 0.130292
602 0.151592 0.472287 0.130361 0.130361 0.130361 0.130361
603 0.151815 0.471998 0.130434 0.130434 0.130434 0.130434
604 0.152038 0.471694 0.130510 0.130510 0.130510 0.130510
605 0.152262 0.471372 0.130591 0.130591 0.130591 0.130591
606 0.152485 0.471031 0.130677 0.130677 0.130677 0.130677
607 0.152708 0.470670 0.130767 0.130767 0.130767 0.130767
608 0.152931 0.470288 0.130863 0.130863 0.130863 0.130863
609 0.153155 0.469884 0.130964 0.130964 0.130964 0.130964
610 0.153378 0.469457 0.131071 0.131071 0.131071 0.131071
611 0.153601 0.469005 0.131184 0.131184 0.131184 0.131184
612 0.153824 0.468529 0.131303 0.131303 0.131303 0.131303
613 0.154047 0.468026 0.131429 0.131429 0.131429 0.131429
614 0.154270 0.467497 0.131561 0.131561 0.131561 0.131561
615 0.154493 0.466940 0.131700 0.131700 0.131700 0.131700
616 0.154716 0.466355 0.131847 0.131847 0.131847 0.131847
617 0.154938 0.465741 0.132000 0.132000 0.132000 0.132000
618 0.155161 0.465098 0.132160 0.132160 0.132160 0.132160
619 0.155384 0.464425 0.132328 0.132328 0.132328 0.132328
620 0.155607 0.463721 0.132504 0.132504 0.132504 0.132504
621 0.155830 0.462987 0.132687 0.132687 0.132687 0.132687
622 0.156052 0.462222 0.132877 0.132877 0.132877 0.132877
623 0.156275 0.461426 0.133076 0.133076 0.133076 0.133076
624 0.156497 0.460599 0.133282 0.133282 0.133282 0.133282
625 0.156720 0.459740 0.133496 0.133496 0.133496 0.133496
626 0.156943 0.458851 0.133717 0.133717 0.133717 0.133717
627 0.157165 0.457930 0.133947 0.133947 0.133947 0.133947
628 0.157388 0.456978 0.134184 0.134184 0.134184 0.134184
629 0.157610 0.455995 0.134428 0.134428 0.134428 0.134428
630 0.157832 0.454982 0.134681 0.134681 0.134681 0.134681
631 0.158055 0.453939 0.134940 0.134940 0.134940 0.134940
632 0.158277 0.452866 0.135207 0.135207 0.135207 0.135207
633 0.158499 0.451764 0.135482 0.135482 0.135482 0.135482
634 0.158722 0.450634 0.135763 0.135763 0.135763 0.135763
635 0.158944 0.449475 0.136051 0.136051 0.136051 0.136051
636 0.159166 0.448290 0.136346 0.136346 0.136346 0.136346
637 0.159388 0.447078 0.136648 0.136648 0.136648 0.136648
638 0.159610 0.445840 0.136956 0.136956 0.136956 0.136956
639 0.159832 0.444578 0.137270 0.137270 0.137270 0.137270
640 0.160054 0.443292 0.137590 0.137590 0.137590 0.137590
641 0.160276 0.441984 0.137915 0.137915 0.137915 0.137915
642 0.160498 0.440653 0.138246 0.138246 0.138246 0.138246
643 0.160720 0.439302 0.138582 0.138582 0.138582 0.138582
644 0.160942 0.437932 0.138923 0.138923 0.138923 0.138923
645 0.161164 0.436543 0.139269 0.139269 0.139269 0.139269
646 0.161386 0.435138 0.139618 0.139618 0.139618 0.139618
647 0.161607 0.433716 0.139972 0.139972 0.139972 0.139972
648 0.161829 0.432280 0.140329 0.140329 0.140329 0.140329
649 0.162051 0.430831 0.140690 0.140690 0.140690 0.140690
650 0.162273 0.429371 0.141053 0.141053 0.141053 0.141053
651 0.162494 0.427900 0.141419 0.141419 0.141419 0.141419
652 0.162716 0.426420 0.141787 0.141787 0.141787 0.141787
653 0.162937 0.424933 0.142157 0.142157 0.142157 0.142157
654 0.163159 0.423439 0.142529 0.142529 0.142529 0.142529
655 0.163380 0.421941 0.142902 0.142902 0.142902 0.142902
656 0.163602 0.420440 0.143275 0.143275 0.143275 0.143275
657 0.163823 0.418937 0.143649 0.143649 0.143649 0.143649
658 0.164045 0.417435 0.144023 0.144023 0.144023 0.144023
659 0.164266 0.415933 0.144397 0.144397 0.144397 0.144397
660 0.164487 0.414435 0.144770 0.144770 0.144770 0.144770
661 0.164709 0.412941 0.145142 0.145142 0.145142 0.145142
662 0.164930 0.411452 0.145513 0.145513 0.145513 0.145513
663 0.165151 0.409971 0.145881 0.145881 0.145881 0.145881
664 0.165372 0.408498 0.146248 0.146248 0.146248 0.146248
665 0.165593 0.407036 0.146612 0.146612 0.146612 0.146612
666 0.165815 0.405585 0.146974 0.146974 0.146974 0.146974
667 0.166036 0.404146 0.147332 0.147332 0.147332 0.147332
668 0.166257 0.402722 0.147687 0.147687 0.147687 0.147687
669 0.166478 0.401313 0.148038 0.148038 0.148038 0.148038
670 0.166699 0.399921 0.148385 0.148385 0.148385 0.148385
671 0.166920 0.398547 0.148727 0.148727 0.148727 0.148727
672 0.167141 0.397192 0.149065 0.149065 0.149065 0.149065
673 0.167361 0.395857 0.149398 0.149398 0.149398 0.149398
674 0.167582 0.394543 0.149726 0.149726 0.149726 0.149726
675 0.167803 0.393252 0.150048 0.150048 0.150048 0.150048
676 0.168024 0.391984 0.150364 0.150364 0.150364 0.150364
677 0.168245 0.390740 0.150675 0.150675 0.150675 0.150675
678 0.168465 0.389522 0.150979 0.150979 0.150979 0.150979
679 0.168686 0.388329 0.151277 0.151277 0.151277 0.151277
680 0.168907 0.387163 0.151568 0.151568 0.151568 0.151568
681 0.169127 0.386024 0.151853 0.151853 0.151853 0.151853
682 0.169348 0.384913 0.152130 0.152130 0.152130 0.152130
683 0.169568 0.383831 0.152401 0.152401 0.152401 0.152401
684 0.169789 0.382778 0.152664 0.152664 0.152664 0.152664
685 0.170009 0.381754 0.152921 0.152921 0.152921 0.152921
686 0.170230 0.380761 0.153169 0.153169 0.153169 0.153169
687 0.170450 0.379797 0.153411 0.153411 0.153411 0.153411
688 0.170671 0.378864 0.153645 0.153645 0.153645 0.153645
689 0.170891 0.377961 0.153871 0.153871 0.153871 0.153871
690 0.171111 0.377089 0.154090 0.154090 0.154090 0.154090
691 0.171332 0.376248 0.154301 0.154301 0.154301 0.154301
692 0.171552 0.375437 0.154504 0.154504 0.154504 0.154504
693 0.171772 0.374657 0.154700 0.154700 0.154700 0.154700
694 0.171992 0.373907 0.154889 0.154889 0.154889 0.154889
695 0.172212 0.373187 0.155070 0.155070 0.155070 0.155070
696 0.172433 0.372497 0.155244 0.155244 0.155244 0.155244
697 0.172653 0.371836 0.155411 0.155411 0.155411 0.155411
698 0.172873 0.371204 0.155570 0.155570 0.155570 0.155570
699 0.173093 0.370601 0.155723 0.155723 0.155723 0.155723
700 0.173313 0.370025 0.155868 0.155868 0.155868 0.155868
701 0.173533 0.369477 0.156007 0.156007 0.156007 0.156007
702 0.173753 0.368955 0.156140 0.156140 0.156140 0.156140
703 0.173973 0.368458 0.156266 0.156266 0.156266 0.156266
704 0.174192 0.367987 0.156386 0.156386 0.156386 0.156386
705 0.174412 0.367539 0.156500 0.156500 0.156500 0.156500
706 0.174632 0.367115 0.156609 0.156609 0.156609 0.156609
707 0.174852 0.366712 0.156712 0.156712 0.156712 0.156712
708 0.175072 0.366331 0.156809 0.156809 0.156809 0.156809
709 0.175291 0.365970 0.156902 0.156902 0.156902 0.156902
710 0.175511 0.365627 0.156990 0.156990 0.156990 0.156990
711 0.175731 0.365303 0.157074 0.157074 0.157074 0.157074
712 0.175950 0.364995 0.157154 0.157154 0.157154 0.157154
713 0.176170 0.364702 0.157230 0.157230 0.157230 0.157230
714 0.176389 0.364423 0.157303 0.157303 0.157303 0.157303
715 0.176609 0.364157 0.157372 0.157372 0.157372 0.157372
716 0.176829 0.363902 0.157439 0.157439 0.157439 0.157439
717 0.177048 0.363658 0.157503 0.157503 0.157503 0.157503
718 0.177267 0.363422 0.157565 0.157565 0.157565 0.157565
719 0.177487 0.363194 0.157625 0.157625 0.157625 0.157625
720 0.177706 0.362971 0.157684 0.157684 0.157684 0.157684
721 0.177926 0.362753 0.157742 0.157742 0.157742 0.157742
722 0.178145 0.362539 0.157799 0.157799 0.157799 0.157799
723 0.178364 0.362326 0.157855 0.157855 0.157855 0.157855
724 0.178583 0.362113 0.157912 0.157912 0.157912 0.157912
725 0.178803 0.361900 0.157969 0.157969 0.157969 0.157969
726 0.179022 0.361683 0.158026 0.158026 0.158026 0.158026
727 0.179241 0.361463 0.158084 0.158084 0.158084 0.158084
728 0.179460 0.361238 0.158144 0.158144 0.158144 0.158144
729 0.179679 0.361006 0.158206 0.158206 0.158206 0.158206
730 0.179898 0.360766 0.158269 0.158269 0.158269 0.158269
731 0.180117 0.360517 0.158335 0.158335 0.158335 0.158335
732 0.180336 0.360257 0.158404 0.158404 0.158404 0.158404
733 0.180555 0.359985 0.158475 0.158475 0.158475 0.158475
734 0.180774 0.359700 0.158550 0.158550 0.158550 0.158550
735 0.180993 0.359400 0.158629 0.158629 0.158629 0.158629
736 0.181212 0.359085 0.158711 0.158711 0.158711 0.158711
737 0.181431 0.358753 0.158798 0.158798 0.158798 0.158798
738 0.181650 0.358403 0.158889 0.158889 0.158889 0.158889
739 0.181869 0.358034 0.158985 0.158985 0.158985 0.158985
740 0.182088 0.357645 0.159086 0.159086 0.159086 0.159086
741 0.182306 0.357234 0.159192 0.159192 0.159192 0.159192
742 0.182525 0.356802 0.159303 0.159303 0.159303 0.159303
743 0.182744 0.356347 0.159421 0.159421 0.159421 0.159421
744 0.182963 0.355868 0.159544 0.159544 0.159544 0.159544
745 0.183181 0.355364 0.159674 0.159674 0.159674 0.159674
746 0.183400 0.354835 0.159810 0.159810 0.159810 0.159810
747 0.183618 0.354280 0.159952 0.159952 0.159952 0.159952
748 0.183837 0.353698 0.160101 0.160101 0.160101 0.160101
749 0.184056 0.353089 0.160257 0.160257 0.160257 0.160257
750 0.184274 0.352453 0.160419 0.160419 0.160419 0.160419
751 0.184493 0.351788 0.160589 0.160589 0.160589 0.160589
752 0.184711 0.351094 0.160766 0.160766 0.160766 0.160766
753 0.184929 0.350371 0.160950 0.160950 0.160950 0.160950
754 0.185148 0.349619 0.161142 0.161142 0.161142 0.161142
755 0.185366 0.348837 0.161341 0.161341 0.161341 0.161341
756 0.185585 0.348026 0.161547 0.161547 0.161547 0.161547
757 0.185803 0.347184 0.161761 0.161761 0.161761 0.161761
758 0.186021 0.346313 0.161982 0.161982 0.161982 0.161982
759 0.186240 0.345412 0.162211 0.162211 0.162211 0.162211
760 0.186458 0.344481 0.162447 0.162447 0.162447 0.162447
761 0.186676 0.343520 0.162691 0.162691 0.162691 0.162691
762 0.186894 0.342530 0.162942 0.162942 0.162942 0.162942
763 0.187112 0.341510 0.163200 0.163200 0.163200 0.163200
764 0.187331 0.340461 0.163466 0.163466 0.163466 0.163466
765 0.187549 0.339384 0.163739 0.163739 0.163739 0.163739
766 0.187767 0.338278 0.164018 0.164018 0.164018 0.164018
767 0.187985 0.337145 0.164305 0.164305 0.164305 0.164305
768 0.188203 0.335984 0.164599 0.164599 0.164599 0.164599
769 0.188421 0.334796 0.164899 0.164899 0.164899 0.164899
770 0.188639 0.333582 0.165206 0.165206 0.165206 0.165206
771 0.188857 0.332342 0.165519 0.165519 0.165519 0.165519
772 0.189075 0.331078 0.165839 0.165839 0.165839 0.165839
773 0.189293 0.329789 0.166165 0.166165 0.166165 0.166165
774 0.189511 0.328477 0.166496 0.166496 0.166496 0.166496
775 0.189728 0.327142 0.166833 0.166833 0.166833 0.166833
776 0.189946 0.325786 0.167176 0.167176 0.167176 0.167176
777 0.190164 0.324408 0.167524 0.167524 0.167524 0.167524
